0,1,2,3,4
0.15615259736619036,0.7159722288473975,0.6589239419101514,0.02709599250348349,0.22197216193294944
0.2310747965880714,0.6718927435987284,0.019710537754364155,0.10410858198457384,0.7999160853731894
0.1785446620543336,0.6527461078518747,0.23818278104672652,0.09944139275934516,0.24317219099945409
0.7222669318556592,0.8556964681062857,0.8302198645669916,0.3971835296184548,0.6680851365706462
0.20498429541582097,0.29314773026101326,0.8963358185211198,0.013001923510736035,0.08550853085446808
0.20788625514602732,0.026532203873819715,0.18143543508979731,0.5830415609696922,0.42142455059249795
0.8926717110769748,0.8174435617384409,0.34181735169787597,0.2594234334312925,0.3796924081672669
0.5902949425148077,0.26806364082287626,0.624148907849134,0.4094116521912404,0.5520471808519802
0.4361265291353167,0.29446575954191767,0.9484533069621567,0.7636057941597608,0.14011317576645255
0.8684679758979128,0.48743119824951364,0.8945522268940914,0.7998552559473152,0.42521350446923345
0.022469308320117398,0.2686773593849461,0.5416342146608669,0.6334782198261473,0.2578876854332023
0.13935607407282413,0.8349302367992991,0.9844021807035521,0.5256901823026858,0.1716792858483035
0.27230732651936895,0.018390676547466733,0.914298806560499,0.11775108289014113,0.5765164755142536
0.274055220687206,0.5541780025157934,0.6514203883518642,0.8297418037072016,0.2064212717606032
0.010995828658480478,0.13688563006880727,0.9000186418481051,0.8738900775625152,0.5974131021703083
